submission_date,state,prob_cases,tot_death
85,4,15789.0,7214
832,16,0.0,212
663,13,362861.0,37774
449,23,0.0,2694
751,5,921.0,649
726,30,38150.0,1884
113,9,0.0,35998
363,5,23539.0,2955
103,13,59470.0,16240
189,18,141362.0,4026
751,12,462.0,138
902,30,21938.0,1298
695,1,80073.0,18724
4,12,4122.0,360
677,9,0.0,26239
897,1,6816.0,6192
748,13,20659.0,6951
350,29,62596.0,7582
960,17,241675.0,19289
429,19,338724.0,33696
810,4,97721.0,11385
888,17,224645.0,18617
473,19,129562.0,26334
684,30,37822.0,1877
178,12,0.0,0
630,17,516491.0,26159
986,10,252019.0,12852
11,12,44177.0,1599
145,12,9103.0,701
85,29,50681.0,6575
994,17,255480.0,19742
88,1,50485.0,14011
377,8,37811.0,2064
731,6,0.0,0
661,1,1475.0,4506
565,1,778.0,2434
855,6,0.0,0
124,1,53871.0,15276
771,10,512428.0,17004
763,9,2198.0,8672
949,2,0.0,19930
447,29,202812.0,14639
218,30,8512.0,693
974,5,13133.0,2326
278,28,139624.0,10458
259,17,0.0,39
693,6,0.0,23
450,17,461906.0,25394
121,9,0.0,22224
481,6,0.0,0
207,29,191512.0,13901
326,29,61883.0,7473
308,1,61934.0,17193
916,6,0.0,0
571,8,869.0,118
362,1,63977.0,17407
46,4,14307.0,6819
929,2,0.0,19031
998,17,262019.0,19798
464,1,66911.0,17740
541,12,331.0,110
480,9,0.0,38392
376,28,1315.0,927
997,2,0.0,24738
917,4,7043.0,4828
833,6,0.0,0
350,6,0.0,0
656,19,134513.0,26692
248,1,59444.0,16967
733,1,1826.0,5251
955,16,0.0,771
673,29,4670.0,1074
973,8,21251.0,1275
145,19,86032.0,23147
950,5,12435.0,2274
217,10,14.0,3
364,6,0.0,0
330,12,67134.0,2282
248,13,79556.0,17305
24,4,12836.0,6536
927,16,0.0,652
815,30,17818.0,1041
532,16,0.0,23
61,13,56202.0,15678
941,2,0.0,19368
854,9,0.0,28292
976,30,23670.0,1502
447,18,145040.0,4294
505,6,0.0,0
194,29,55681.0,7178
465,18,146181.0,4323
104,19,290817.0,32319
476,10,114823.0,7865
234,5,22744.0,2920
670,5,900.0,628
12,19,53967.0,19646
434,16,10565.0,1613
418,13,7448.0,5831
250,2,0.0,171
353,17,131479.0,13180
732,9,0.0,39426
185,6,0.0,0
587,28,153583.0,11493
477,18,146894.0,4330
240,13,308135.0,35578
471,6,0.0,0
473,23,0.0,2730
436,8,273.0,83
485,28,150335.0,11342
632,4,31439.0,8296
70,16,0.0,1233
947,6,0.0,0
841,6,0.0,0
661,6,0.0,0
543,17,485594.0,25762
729,12,79477.0,2534
544,13,12461.0,6374
683,23,0.0,3036
874,28,237620.0,13907
494,28,150392.0,11360
895,16,0.0,457
365,5,6603.0,1800
101,16,54393.0,3061
353,4,28434.0,8124
630,4,90159.0,11138
30,23,1720.0,1799
650,19,133338.0,26672
918,1,116384.0,21939
541,30,333.0,20
544,4,1979.0,4343
527,6,0.0,0
775,9,2198.0,8744
167,10,97951.0,7082
597,6,0.0,1
739,28,5937.0,2711
940,12,35952.0,1330
386,12,17292.0,803
533,29,64881.0,8139
874,12,29715.0,1163
808,30,958.0,53
924,9,0.0,29234
545,5,6979.0,1853
671,30,12039.0,809
825,17,559394.0,26898
944,28,257109.0,14753
223,2,0.0,35
537,23,0.0,7822
718,12,438.0,134
46,17,73898.0,10262
46,8,29370.0,1668
206,16,6874.0,1396
274,6,0.0,0
299,6,0.0,0
191,2,0.0,54878
529,6,0.0,0
983,17,41066.0,7278
754,6,0.0,0
875,1,5689.0,5934
254,23,0.0,2385
986,30,23782.0,1526
867,10,16515.0,1961
969,6,0.0,0
361,17,0.0,570
632,28,160311.0,11558
551,12,18507.0,862
896,16,30253.0,2437
263,29,59369.0,7341
587,29,65464.0,8234
11,17,287077.0,20099
861,2,0.0,17185
260,19,112188.0,24637
302,9,0.0,23955
837,13,390608.0,38919
383,16,10283.0,1598
782,12,25510.0,1013
807,8,113800.0,5180
331,10,88.0,247
717,16,71899.0,3502
5,30,24291.0,1526
603,1,266043.0,30768
173,12,9740.0,706
868,30,20087.0,1174
718,9,1928.0,8362
620,19,132102.0,26606
312,17,433559.0,25058
606,18,154687.0,4366
977,23,1720.0,1341
315,6,0.0,0
552,28,543958.0,20746
514,17,36.0,1419
12,1,30620.0,9741
445,13,8780.0,6031
466,1,316.0,1144
136,5,4175.0,1603
667,9,1332.0,7993
367,12,117.0,64
964,1,129331.0,23040
858,29,89958.0,9226
139,16,0.0,1346
860,5,10902.0,2135
462,12,74315.0,2402
369,12,70031.0,2330
294,17,432252.0,25028
910,30,22262.0,1347
866,30,19956.0,1149
71,4,71725.0,10010
500,28,150453.0,11368
100,10,89807.0,6593
849,5,28824.0,3136
443,13,104773.0,20711
913,13,34553.0,8914
507,10,445355.0,16449
703,4,2108.0,4465
766,23,1439.0,526
213,23,0.0,6971
858,9,0.0,28382
947,13,40426.0,10810
951,6,0.0,0
393,9,0.0,38041
328,2,0.0,1676
397,10,213.0,435
391,8,222.0,74
588,16,68409.0,3467
782,17,204505.0,16865
745,13,20498.0,6942
221,10,101639.0,7311
121,16,0.0,1334
955,9,0.0,14613
165,1,226461.0,27708
593,30,10496.0,766
725,9,0.0,26674
245,28,134764.0,10242
519,28,533419.0,20571
420,29,201441.0,14594
681,1,274101.0,30982
683,8,43008.0,2301
565,4,1983.0,4380
121,10,92710.0,6789
875,12,655.0,147
804,13,385155.0,38624
103,12,8303.0,643
319,1,0.0,266
286,12,3.0,19
569,28,152465.0,11477
498,1,251749.0,30452
842,10,208373.0,11351
419,16,10548.0,1610
717,9,0.0,39370
910,17,228177.0,18803
148,12,9194.0,702
258,19,301695.0,33245
44,1,188038.0,25557
875,4,3688.0,4616
17,23,0.0,5761
915,9,0.0,11648
472,16,0.0,19
550,29,3346.0,821
695,13,113031.0,21520
399,4,82001.0,10926
87,12,0.0,0
552,4,87754.0,11054
937,12,1535.0,214
165,16,58971.0,3203
533,4,29749.0,8279
493,5,861.0,558
394,4,1944.0,3472
755,23,0.0,3547
462,8,99253.0,4951
65,16,48997.0,2993
555,6,0.0,0
126,12,0.0,0
285,9,0.0,37789
554,9,0.0,25771
468,30,33736.0,1824
799,6,0.0,0
590,29,65574.0,8240
453,10,436540.0,16342
978,5,13252.0,2340
199,2,0.0,4
819,18,163368.0,4551
883,9,6259.0,10161
680,9,0.0,26255
461,16,11972.0,1638
263,4,24712.0,7923
910,12,32863.0,1243
809,8,53654.0,2982
543,4,87512.0,11055
10,29,41252.0,5435
636,5,26861.0,3026
152,6,0.0,0
255,12,65181.0,2202
355,4,0.0,2718
733,5,917.0,645
494,16,12179.0,1652
790,28,7449.0,3172
410,2,0.0,61762
658,12,401.0,127
773,16,18671.0,1914
683,1,78784.0,18600
929,10,32091.0,2948
806,18,61291.0,2840
651,1,271803.0,30901
453,13,333780.0,36407
903,16,0.0,477
173,23,0.0,2296
924,6,0.0,0
474,16,62126.0,3434
530,28,151053.0,11423
419,29,64177.0,7814
524,6,0.0,0
992,28,291617.0,15319
487,13,10115.0,6212
927,2,0.0,18930
826,23,1720.0,597
206,6,0.0,0
645,28,573986.0,21102
735,13,374066.0,38121
614,12,19015.0,900
422,5,6807.0,1825
151,12,9249.0,703
152,13,303064.0,34477
538,16,0.0,23
803,23,0.0,3817
288,16,60436.0,3259
80,1,210510.0,26430
640,9,1300.0,7845
657,1,271803.0,30901
461,4,29524.0,8260
34,1,37763.0,11265
996,1,137150.0,24171
885,16,0.0,404
661,12,403.0,127
574,8,883.0,119
489,19,351928.0,33929
836,8,55891.0,3187
332,9,0.0,24211
846,17,561525.0,26917
644,5,7392.0,1876
380,29,63429.0,7707
122,5,22343.0,2839
975,10,47978.0,4165
558,4,88057.0,11078
224,10,101961.0,7326
764,16,17880.0,1883
246,10,420501.0,16053
537,4,87027.0,11045
260,29,59350.0,7340
690,16,70659.0,3490
775,8,3380.0,454
159,16,58480.0,3189
757,23,1439.0,521
473,10,114714.0,7859
191,4,20223.0,7765
174,6,0.0,0
342,13,314571.0,36002
101,18,128506.0,3815
506,5,6943.0,1850
497,23,0.0,2757
484,30,238.0,18
270,10,421023.0,16106
805,9,2739.0,9023
556,23,0.0,234
483,1,248226.0,30400
592,2,0.0,8096
954,8,64305.0,4001
630,16,70010.0,3481
713,12,22170.0,940
673,4,2030.0,4458
801,23,0.0,8561
507,9,0.0,38510
684,6,0.0,21
218,28,130316.0,10117
822,4,98152.0,11385
467,4,29542.0,8261
526,6,0.0,0
231,30,32977.0,1783
628,13,15926.0,6584
575,29,65249.0,8209
400,5,775.0,427
164,12,9522.0,705
572,16,12398.0,1691
246,12,65097.0,2202
501,4,86127.0,11034
342,12,67530.0,2286
354,6,0.0,0
362,30,9155.0,710
471,19,348334.0,33859
661,13,17205.0,6690
266,13,84477.0,17572
368,29,63098.0,7652
793,1,4562.0,5632
12,12,4782.0,427
11,8,67752.0,4223
786,5,28447.0,3101
575,4,30090.0,8282
904,10,221639.0,12001
565,30,380.0,22
833,18,63477.0,2870
782,4,36332.0,8531
742,10,7883.0,1340
309,13,312263.0,35935
509,17,140250.0,13635
678,8,110009.0,5090
543,23,0.0,7839
440,2,0.0,62092
196,17,0.0,1
310,12,3.0,36
773,13,123575.0,22127
606,10,470319.0,16692
955,2,0.0,20255
925,6,0.0,0
419,1,65642.0,17594
840,1,283539.0,31455
621,19,384012.0,34290
519,16,64193.0,3444
115,23,1720.0,2137
366,19,318426.0,33495
524,5,6954.0,1852
801,18,162929.0,4542
831,10,519350.0,17131
203,2,0.0,55372
248,17,116974.0,12779
539,19,130458.0,26477
692,5,8082.0,1916
824,13,133837.0,22708
352,10,122.0,311
574,16,0.0,37
234,12,64913.0,2195
894,13,153207.0,24027
722,17,184638.0,15458
594,30,36145.0,1850
267,28,472122.0,19789
991,9,0.0,17336
686,2,178308.0,64694
909,6,0.0,0
36,9,0.0,20153
961,30,5150.0,321
341,1,63291.0,17338
896,28,242542.0,14225
920,16,31789.0,2547
946,23,0.0,5243
382,28,1379.0,977
67,12,7480.0,590
31,19,271237.0,30089
307,28,137.0,300
173,9,0.0,23002
13,29,137799.0,11402
178,10,1.0,0
438,29,202673.0,14637
478,9,861.0,6579
709,13,19144.0,6848
57,28,0.0,0
729,10,506361.0,16978
936,28,253465.0,14684
523,8,584.0,92
363,23,0.0,7528
118,13,60452.0,16383
71,9,0.0,34704
932,30,22816.0,1347
16,13,50727.0,14546
35,18,110203.0,3548
544,16,0.0,25
882,10,216078.0,11816
198,23,0.0,6885
359,17,132235.0,13202
300,4,77714.0,10813
773,29,80013.0,8754
547,10,1286.0,745
496,5,863.0,562
170,30,8367.0,682
279,4,77110.0,10801
931,5,1259.0,836
732,23,0.0,8457
765,9,0.0,39551
298,13,1555.0,3019
792,17,555487.0,26844
906,29,97850.0,9679
597,9,0.0,38822
435,29,202390.0,14620
614,29,66306.0,8291
300,30,33005.0,1801
520,28,2663.0,1763
394,1,0.0,704
233,30,8608.0,695
171,4,75453.0,10543
818,28,224229.0,13031
703,17,2741.0,2957
291,8,96312.0,4911
895,23,1720.0,734
52,12,7025.0,558
753,8,112452.0,5142
353,30,9104.0,710
490,2,0.0,5318
520,17,41.0,1448
500,16,12208.0,1657
958,10,240916.0,12455
716,13,115323.0,21672
83,6,0.0,0
879,8,8332.0,630
619,17,992.0,2172
702,9,0.0,39296
567,29,209473.0,14855
640,29,4281.0,1005
592,29,3810.0,885
100,13,59257.0,16199
606,8,106932.0,5027
118,16,0.0,1331
644,9,0.0,26034
796,5,989.0,669
928,4,38380.0,8865
553,17,190.0,1627
640,8,1548.0,237
487,28,2481.0,1602
960,29,112526.0,10386
171,13,305129.0,34841
768,18,162285.0,4490
872,12,29557.0,1163
657,6,0.0,19
884,9,0.0,28772
669,1,274101.0,30982
736,12,446.0,134
124,30,8060.0,662
460,1,303.0,1095
779,28,212907.0,12511
52,4,14653.0,6911
806,5,10123.0,2056
470,12,18289.0,845
653,17,160726.0,14142
724,6,0.0,0
717,19,401867.0,34583
843,13,390608.0,38919
805,23,1661.0,571
299,28,142727.0,10564
41,9,0.0,33446
615,28,565168.0,20937
521,2,0.0,63023
401,4,29130.0,8212
512,2,0.0,62990
366,30,33081.0,1814
426,6,0.0,0
1000,5,14584.0,2400
1,23,0.0,5655
38,17,70704.0,9959
83,30,31853.0,1650
681,17,529679.0,26418
131,13,297322.0,33998
451,2,0.0,4501
424,29,0.0,568
360,30,33081.0,1814
610,9,1242.0,7670
514,4,1979.0,4316
585,16,67608.0,3455
348,4,79499.0,10855
547,2,0.0,6621
571,28,2917.0,2013
959,8,19528.0,1151
47,5,20811.0,2647
346,13,3041.0,4715
381,23,0.0,7560
690,28,586692.0,21335
574,23,0.0,257
764,5,9421.0,1998
294,1,233775.0,29823
230,13,74836.0,17112
246,4,76621.0,10779
767,10,185499.0,10039
555,29,208567.0,14840
939,6,0.0,0
159,28,470755.0,18811
441,18,145040.0,4294
389,23,0.0,2590
990,1,135300.0,23982
181,2,0.0,1
653,23,0.0,2935
857,23,1720.0,635
800,9,0.0,27714
284,1,61002.0,17086
197,9,0.0,23206
180,1,226461.0,27708
203,9,0.0,23235
333,1,234645.0,29951
440,30,9575.0,720
529,4,1976.0,4335
198,17,427572.0,24691
579,17,496881.0,25917
882,18,68617.0,2987
22,19,57634.0,20039
718,28,5520.0,2662
2,2,0.0,26236
247,10,27.0,22
516,1,251749.0,30452
39,19,278417.0,30476
671,29,69781.0,8356
934,8,63278.0,3899
624,10,474371.0,16749
431,28,149969.0,11186
958,30,23498.0,1472
365,16,10194.0,1592
285,30,33005.0,1801
529,5,869.0,576
563,5,7007.0,1858
515,9,0.0,25665
354,9,0.0,37949
417,8,97770.0,4939
227,6,0.0,0
112,13,60020.0,16335
824,30,18216.0,1041
375,30,33142.0,1817
844,10,14172.0,1743
734,28,194327.0,12010
322,10,79.0,229
293,19,118835.0,25053
551,28,151682.0,11450
12,16,0.0,1038
296,30,8820.0,703
561,16,66517.0,3450
874,29,92175.0,9416
894,19,158102.0,28092
748,12,462.0,137
577,16,0.0,37
269,1,60305.0,17023
728,17,185488.0,15591
807,5,28552.0,3111
684,29,217306.0,15018
871,2,0.0,17429
890,12,30960.0,1207
235,2,0.0,78
740,29,75917.0,8619
302,6,0.0,0
338,19,124296.0,25554
184,10,1.0,0
698,29,71819.0,8440
597,1,263301.0,30698
582,1,263301.0,30698
119,5,22302.0,2832
343,12,54.0,56
186,13,305776.0,35162
103,2,0.0,44990
725,6,0.0,0
774,19,411608.0,34700
648,17,521760.0,26247
106,13,59708.0,16274
804,4,97446.0,11365
23,13,231115.0,30412
852,23,0.0,8622
461,8,38617.0,2116
670,4,2025.0,4457
733,9,1928.0,8433
601,30,448.0,25
618,12,77109.0,2470
64,2,0.0,38667
515,1,68296.0,17913
134,6,0.0,0
961,10,42458.0,3797
721,23,1307.0,480
722,23,0.0,3298
28,29,45615.0,5770
524,29,64831.0,8134
742,30,662.0,42
310,1,0.0,208
134,9,0.0,36360
100,29,51384.0,6705
537,13,345546.0,36982
901,4,5683.0,4726
364,5,208.0,302
721,4,2144.0,4468
809,28,221489.0,12908
951,13,41156.0,11068
68,6,0.0,0
124,13,60929.0,16446
469,6,0.0,0
103,5,3863.0,1548
558,13,348449.0,37142
936,13,173460.0,25399
173,1,56362.0,16323
480,13,339263.0,36675
893,1,6668.0,6164
350,23,0.0,2508
801,6,0.0,33
582,16,67608.0,3455
513,17,476952.0,25636
979,1,19691.0,7972
154,5,4272.0,1627
737,12,23274.0,961
932,9,0.0,29258
360,8,96843.0,4928
710,6,0.0,0
832,2,0.0,16470
876,5,11154.0,2157
876,29,92175.0,9416
734,12,23077.0,959
23,17,315260.0,20494
484,4,1947.0,4226
645,8,108909.0,5059
607,16,0.0,55
919,12,1031.0,176
721,8,2478.0,384
158,1,55169.0,15979
905,2,0.0,18237
860,29,90268.0,9259
816,13,387917.0,38767
524,17,140784.0,13650
682,28,4854.0,2467
847,10,14440.0,1764
52,10,77645.0,6031
713,10,160817.0,9042
518,19,130324.0,26444
904,30,21938.0,1298
248,9,0.0,23579
165,5,22512.0,2878
234,8,96107.0,4867
635,17,155322.0,13987
736,5,917.0,646
701,8,44290.0,2329
649,2,0.0,10491
153,12,0.0,0
0,10,56199.0,4913
226,10,17.0,6
603,13,354005.0,37428
923,2,0.0,18796
369,30,33142.0,1817
369,13,317432.0,36064
737,17,190182.0,15795
530,30,10029.0,747
424,10,290.0,497
385,13,5654.0,5444
989,2,0.0,23902
944,1,123766.0,22397
36,17,69377.0,9835
603,18,154555.0,4366
328,23,0.0,92
318,29,193969.0,14403
433,16,0.0,17
46,16,0.0,1141
292,2,0.0,788
899,17,14301.0,5116
142,1,54615.0,15693
206,28,128065.0,10154
566,23,0.0,2810
793,4,2410.0,4505
262,17,0.0,50
707,19,140163.0,26882
766,17,4293.0,3544
23,4,62074.0,9442
826,9,3038.0,9221
673,13,17825.0,6736
674,28,171263.0,11647
465,6,0.0,0
25,9,0.0,32356
92,28,454098.0,17107
873,13,27896.0,7726
29,10,315344.0,13610
731,30,14306.0,879
331,17,0.0,399
719,4,34112.0,8394
131,30,32706.0,1689
705,16,71899.0,3504
871,10,17456.0,2000
707,10,156824.0,8940
754,8,2939.0,429
604,30,453.0,26
876,1,103385.0,21153
797,13,128203.0,22365
106,4,16422.0,7381
128,23,0.0,6456
157,2,0.0,0
755,30,15469.0,918
522,12,75417.0,2418
320,29,61778.0,7474
402,4,82001.0,10926
265,17,0.0,59
878,28,237620.0,13907
926,13,170966.0,25244
941,9,0.0,13397
274,17,0.0,81
795,29,223065.0,15260
779,29,80983.0,8794
350,13,99842.0,19412
739,9,2095.0,8505
259,28,0.0,46
200,30,8481.0,691
880,17,222879.0,18519
201,16,60039.0,3226
766,2,0.0,14848
911,4,6408.0,4771
559,8,744.0,102
930,6,0.0,0
192,4,75619.0,10648
999,4,11029.0,5995
854,10,209940.0,11485
580,13,14023.0,6452
995,1,23436.0,8640
214,12,0.0,0
484,12,281.0,102
547,17,146.0,1591
860,23,0.0,4284
425,12,17969.0,825
24,23,1720.0,1708
648,9,0.0,39079
350,1,63539.0,17355
712,2,0.0,12953
959,30,5126.0,321
104,1,218095.0,27073
270,8,96201.0,4892
971,17,35504.0,6853
510,4,86220.0,11034
750,6,0.0,30
813,10,517271.0,17085
781,5,960.0,660
628,2,0.0,9520
889,30,2534.0,105
813,12,81724.0,2596
578,28,152882.0,11483
720,13,370804.0,38038
414,4,82722.0,10936
262,2,0.0,319
206,8,34324.0,1935
472,29,2537.0,698
809,4,36795.0,8650
153,5,1.0,0
613,17,899.0,2101
131,23,0.0,6456
931,2,0.0,19109
764,19,147629.0,27190
13,30,25048.0,1572
941,29,25840.0,3703
489,30,34347.0,1824
417,23,0.0,7610
377,23,0.0,2572
948,12,36853.0,1336
804,18,162929.0,4542
524,10,115767.0,7925
936,29,104622.0,9955
441,30,33479.0,1820
11,9,0.0,31536
819,1,282985.0,31406
848,4,37188.0,8718
163,17,0.0,0
198,6,0.0,0
260,12,12352.0,746
561,6,0.0,0
106,28,112125.0,6966
201,6,0.0,0
544,6,0.0,0
557,6,0.0,0
818,19,152998.0,27551
791,23,0.0,3750
942,10,233723.0,12303
849,19,424047.0,34824
606,28,561928.0,20905
392,16,10314.0,1602
714,9,0.0,39370
967,13,43628.0,12126
612,5,26706.0,3024
306,10,421894.0,16155
915,5,1188.0,806
967,30,5352.0,328
357,12,69037.0,2325
384,9,0.0,38005
857,28,10774.0,3515
248,10,103631.0,7397
13,8,68129.0,4235
443,8,38502.0,2101
19,10,290455.0,13388
905,5,1153.0,791
239,30,8608.0,695
281,5,5628.0,1738
878,4,37497.0,8764
7,16,35398.0,2911
817,30,1033.0,53
89,18,127051.0,3755
768,9,0.0,39576
684,9,0.0,39219
426,29,201441.0,14594
890,9,0.0,28832
960,16,33635.0,2821
388,30,188.0,8
388,12,155.0,71
848,30,19092.0,1080
586,23,807.0,271
931,28,24812.0,4044
481,2,0.0,5064
80,23,0.0,6181
206,9,0.0,23255
277,5,20.0,34
492,6,0.0,0
929,17,20725.0,5693
26,2,0.0,31222
103,10,90458.0,6621
36,19,63396.0,20512
275,9,0.0,23762
144,28,0.0,0
691,17,2462.0,2843
8,6,0.0,0
487,9,1000.0,6784
186,28,473248.0,19165
410,10,113064.0,7741
410,1,65391.0,17555
609,4,89719.0,11102
864,5,10973.0,2142
770,1,88307.0,19584
371,1,64164.0,17428
444,8,98505.0,4942
82,12,7849.0,633
553,10,1440.0,753
700,12,427.0,132
723,19,402266.0,34583
993,8,23275.0,1377
16,6,0.0,0
249,23,0.0,7144
807,17,557136.0,26871
682,13,18093.0,6761
867,9,4713.0,9792
798,6,0.0,33
305,5,6052.0,1762
115,6,0.0,0
700,6,0.0,0
670,9,1332.0,8017
89,6,0.0,0
426,30,33332.0,1820
24,2,0.0,30685
458,10,114434.0,7833
655,6,0.0,0
588,29,210937.0,14880
79,19,74498.0,21693
566,10,117442.0,7985
559,17,199.0,1671
15,1,152045.0,24704
145,4,18734.0,7614
327,9,0.0,37872
731,9,0.0,26769
206,4,20825.0,7807
764,28,205180.0,12242
14,6,0.0,0
411,16,61662.0,3385
678,13,362861.0,37774
113,19,291583.0,32399
405,18,143534.0,4240
981,23,1720.0,1382
361,16,0.0,16
140,30,32797.0,1718
222,17,428493.0,24836
815,19,152620.0,27542
494,30,9782.0,734
33,19,272068.0,30120
727,9,1928.0,8398
411,28,501666.0,20348
722,19,142104.0,26948
436,28,2170.0,1407
141,5,1.0,0
774,16,73310.0,3512
730,29,5200.0,1176
520,8,564.0,92
619,4,1956.0,4432
726,13,374066.0,38121
865,10,16396.0,1938
385,6,0.0,0
364,12,110.0,64
18,29,43370.0,5570
519,30,35035.0,1834
950,10,236381.0,12377
806,9,0.0,27760
693,1,276205.0,31047
163,13,0.0,1
142,6,0.0,0
482,5,6922.0,1843
445,8,290.0,83
731,28,192947.0,11977
556,5,872.0,589
38,4,14013.0,6726
975,29,35328.0,4722
808,16,0.0,187
961,12,2439.0,257
870,16,27716.0,2321
949,17,26378.0,6123
515,19,130264.0,26438
687,4,91223.0,11195
263,8,35758.0,1972
142,5,4202.0,1614
6,2,0.0,26480
113,29,188681.0,12930
418,16,0.0,17
872,2,244800.0,71408
690,19,397343.0,34512
786,9,0.0,39636
215,12,10831.0,729
101,4,73371.0,10219
50,19,280872.0,30799
336,18,141901.0,4197
651,12,77777.0,2493
237,28,473281.0,19609
298,5,31.0,72
469,23,180.0,174
190,2,0.0,3
603,30,36562.0,1857
329,2,0.0,60208
94,12,8129.0,639
737,9,0.0,26845
297,12,66296.0,2276
635,12,19378.0,901
311,8,36710.0,2028
994,4,50805.0,9156
837,6,0.0,55
44,9,0.0,33446
351,23,0.0,7519
850,12,571.0,146
419,30,9427.0,719
577,13,13862.0,6444
511,2,0.0,5786
538,17,89.0,1541
455,28,150208.0,11253
748,30,669.0,46
32,8,28462.0,1607
298,28,85.0,231
874,19,156346.0,27961
788,9,0.0,27529
180,18,141367.0,4022
650,12,19736.0,904
554,17,142292.0,13695
869,13,27384.0,7669
232,2,0.0,64
177,9,0.0,37151
352,5,148.0,259
261,29,192468.0,14316
128,10,410129.0,15278
542,6,0.0,0
974,18,83685.0,3298
275,30,8740.0,701
665,16,13286.0,1743
828,12,81940.0,2611
916,1,115506.0,21886
162,6,0.0,0
591,17,502091.0,25975
376,10,160.0,378
701,28,178432.0,11770
33,4,66387.0,9554
650,28,164509.0,11583
236,2,0.0,57551
230,29,57687.0,7267
399,16,61662.0,3385
696,23,0.0,8383
888,12,30855.0,1206
959,10,41643.0,3732
224,6,0.0,0
240,12,65019.0,2200
985,5,1965.0,1049
815,29,85448.0,8970
65,12,57661.0,1738
339,19,312875.0,33429
338,4,27963.0,8097
732,5,27966.0,3073
711,9,0.0,39351
844,17,8305.0,4240
604,10,2581.0,876
758,23,0.0,3569
840,4,98879.0,11403
861,1,5394.0,5865
412,30,199.0,12
859,16,0.0,283
477,1,248226.0,30400
172,2,0.0,1
780,5,28350.0,3101
542,16,12326.0,1671
362,4,28583.0,8137
692,17,173608.0,14751
745,2,0.0,14210
218,16,6977.0,1414
971,28,41371.0,4553
847,12,565.0,146
743,16,16399.0,1838
437,13,104676.0,20652
33,5,19716.0,2570
477,8,99771.0,4954
915,4,6756.0,4805
416,19,128389.0,26159
845,10,208896.0,11389
156,28,0.0,0
4,13,48679.0,14077
973,10,47216.0,4107
264,12,65370.0,2208
309,18,141797.0,4195
267,5,22820.0,2933
83,1,211834.0,26530
817,29,7495.0,1426
830,13,134293.0,22738
474,12,74560.0,2406
359,13,100854.0,19602
710,17,179984.0,15156
415,10,260.0,476
770,12,24895.0,1007
887,8,9514.0,671
785,9,0.0,27498
376,16,0.0,16
64,1,47234.0,13022
198,4,75720.0,10655
170,17,106094.0,12424
367,16,0.0,16
737,29,75732.0,8613
944,5,12203.0,2261
550,23,573.0,232
404,23,0.0,2618
734,5,8823.0,1950
53,8,78205.0,4345
232,6,0.0,0
866,8,58368.0,3428
266,12,12607.0,747
348,28,482046.0,20247
705,13,370804.0,38038
447,1,242193.0,30332
132,2,0.0,0
217,5,1.0,0
198,16,59995.0,3223
89,17,405241.0,22820
739,13,20312.0,6929
113,18,128804.0,3830
103,9,0.0,21985
393,23,0.0,7568
926,29,103518.0,9922
291,1,233775.0,29823
106,1,53218.0,14834
735,1,278660.0,31162
47,1,191214.0,25623
838,1,5043.0,5772
478,16,0.0,20
373,16,0.0,16
931,9,0.0,12686
316,12,5.0,44
558,29,208836.0,14842
91,17,91070.0,11447
648,6,0.0,19
902,13,158190.0,24308
221,6,0.0,0
183,9,0.0,37214
935,9,0.0,12882
581,12,18667.0,887
404,2,0.0,61722
823,29,7813.0,1451
171,29,190842.0,13489
644,23,0.0,2912
46,12,6787.0,544
737,18,0.0,2356
614,19,132104.0,26602
144,5,1.0,0
564,19,370183.0,34145
182,13,65949.0,16784
552,18,150710.0,4345
895,17,13467.0,5052
977,28,44259.0,4650
899,9,0.0,10798
908,8,61912.0,3752
364,8,181.0,67
619,6,0.0,0
575,16,12401.0,1691
52,19,68291.0,20972
74,5,21712.0,2729
902,12,31999.0,1220
935,5,1273.0,844
329,10,108898.0,7584
618,29,212914.0,14936
642,28,573074.0,21085
597,12,76651.0,2465
888,29,94775.0,9542
238,10,20.0,10
14,17,58265.0,8715
303,30,33005.0,1801
384,28,490755.0,20317
653,5,7524.0,1880
333,23,0.0,7502
201,12,64344.0,2167
410,16,10398.0,1603
76,17,86908.0,11148
332,12,15312.0,782
632,9,0.0,25992
671,28,170106.0,11638
119,23,0.0,6416
910,9,0.0,29054
74,13,281053.0,32435
346,4,1760.0,2495
21,8,69435.0,4243
939,2,0.0,19249
81,2,0.0,0
917,16,0.0,567
630,13,356588.0,37534
408,19,332420.0,33619
50,30,29319.0,1601
587,9,0.0,25860
900,12,31804.0,1220
299,16,8221.0,1545
800,5,10027.0,2049
431,4,29316.0,8238
456,28,514794.0,20435
872,30,20415.0,1174
664,17,1776.0,2592
851,8,56953.0,3298
397,6,0.0,0
822,12,81919.0,2610
790,5,969.0,664
335,29,62242.0,7542
911,10,26711.0,2537
786,17,554309.0,26832
896,8,61299.0,3681
258,6,0.0,0
632,16,12896.0,1722
626,29,66853.0,8302
348,29,195439.0,14424
218,9,0.0,23357
194,2,0.0,55095
269,12,12733.0,748
364,9,0.0,3349
716,30,13667.0,858
600,4,89515.0,11099
377,1,64361.0,17438
618,23,0.0,8130
646,1,1375.0,4199
47,6,0.0,0
740,13,118091.0,21828
197,10,100052.0,7226
874,6,0.0,0
496,2,0.0,5425
292,13,1410.0,2704
652,28,4194.0,2363
336,16,60785.0,3360
